,id,desc,category,price,old_price,discount_type
703,1363768,"Mahlajook Dr.Active apels-ananass-porg. 0,5l",SH-3-8-2,0.99,,"
"
704,1363220,"Jäätee Green Tea Citrus Fuze Tea 0,5l",SH-3-5,0.99,,"
"
705,103749,Pastillid mee-sidruni Lockets 41g,SH-9-7,0.99,,"
"
706,101170,Šokolaadimuna mänguasjaga Kinder Surprise 20g,SH-9-6-11,0.99,,"
"
707,100309,Sinep kange Põltsamaa 65g,SH-13-6-30,0.99,,"
"
708,200150,Sai Kodusai Fazer 300g,SH-6-7-22,0.99,,"
"
709,142093,Pastillid Extra Strong Lockets 41g,SH-9-7,0.99,,"
"
710,165336,Piimašokolaad Milka Oreo 100g,SH-9-9-20,0.99,,"
"
711,162352,Piimašokolaad Milka Daim 100g,SH-9-9-20,0.99,,"
"
712,808188,Nisutang Rimi Basic 800g,SH-13-18-103,0.99,,"
"
713,805069,Pikateraline riis Rimi Basic 4x100g,SH-13-15-91,0.99,,"
"
714,183055,Kiirkaerahelbed täistera Tartu Mill 500g,SH-13-2-9,0.99,1.39,"regular
"
715,155423,Müslibatoon kookosega Corny 50g,SH-13-3-17,0.99,,"
"
716,170723,Piimašokolaad Milka Bubbly White 95g,SH-9-9-23,0.99,,"
"
717,265507,Kohupiim Tere 5% 200g,SH-11-4-21,0.99,,"
"
718,801004,Mahl õuna Rimi 1l,SH-3-8-1,0.99,,"
"
719,812293,Maksapasteet keedetud Rimi Basic 120g,SH-8-18,0.99,,"
"
720,296797,Küüslauk Rimi 100g,SH-12-1-6,0.99,,"
"
721,944265,Aurutatud riivitud peet Rimi 350g,SH-12-9,0.99,,"
"
722,265509,"Kohupiim magus vanilli Tere 0,1% 200g",SH-11-4-21,0.99,,"
"
723,812241,Keeduvorst Rimi Basic 1kg,SH-8-4,0.99,,"
"
724,811474,Püree I Love Eco pastina.-kartul 4k 90g,SH-5-6-17,0.99,,"
"
725,811478,Püree I Love Eco porg.-õun-mango 6k 90g,SH-5-6-23,0.99,,"
"
726,811485,"Püree I Love Eco porg,kartul 4k 90g",SH-5-6-17,0.99,,"
"
727,276041,"Kartul punane pestud, kg Eesti",SH-12-1-1,0.99,,"
"
728,811486,Püree I Love Eco bat.-õun-apriko. 6k 90g,SH-5-6-23,0.99,,"
"
729,135498,Müslibatoon jõhvika Corny 50g,SH-13-3-17,0.99,,"
"
730,805179,Püree I Love Eco õun-banaan-pirn 6k 90g,SH-5-6-23,0.99,,"
"
731,805181,Püree I Love Eco õun-banaan-maasikas 90g,SH-5-6-23,0.99,,"
"
732,119437,"Koeramaiused Pedigree Rodeo, 4tk, 70g",SH-7-2-5,0.99,,"
"
733,7053535,Kiisueine Sheba Cusine lõhe 85g,SH-7-1-1,0.99,,"
"
734,7053537,Kiisueine Sheba Cusine kanalihaga 85g,SH-7-1-1,0.99,,"
"
735,7053538,Kiisueine Sheba Cusine tuunik Täiss. 85g,SH-7-1-1,0.99,,"
"
736,805167,Püree õun-banaan-aprikoos I Love Eco 90g,SH-5-6-23,0.99,,"
"
737,912843,Lastevorst Valla 240g,SH-8-4,0.99,,"
"
738,811468,Püree I Love Eco pirni 4k 90g,SH-5-6-23,0.99,,"
"
739,205757,Kohupiimakreem vanilli Alma 300g,SH-11-4-21,0.99,1.19,"regular
"
740,810849,Konserv. roheline hernes Rimi 200g/140g,SH-13-10-49,0.99,,"
"
741,1354922,"Perry Somersby Pear 4,5%vol 0,33l",SH-1-8,0.99,,"
"
742,270271,Must vormileib Eesti Pagar 280g,SH-6-3-15,0.99,,"
"
743,1354921,"Siider Somersby Apple 4,5%vol 0,33l",SH-1-8,0.99,,"
"
744,952354,"Kartul kollane pestud, kg Eesti",SH-12-1-1,0.99,,"
"
745,807738,Tomatid kooritud Rimi Basic 800g,SH-13-10-63,0.99,,"
"
746,277956,Rukkileib Pärnu ELT 600g,SH-6-3-15,0.99,,"
"
747,298347,Rukkisepik Eesti Pagar 300g,SH-6-8,0.99,,"
"
748,809401,Kuivikud rosinatega Rimi 200g,SH-6-4-10,0.99,,"
"
749,802566,Konserveeritud pepperoni pipar Rimi 110/50g,SH-13-10-57,0.99,,"
"
750,905365,Hapukoor Alma 10% 250g,SH-11-5-22,0.99,,"
"
